#SELECT * FROM minijpas.TileImage
"TILE_ID","FILTER_ID","REF_TILE_ID","name","RA","DEC","hpix5","ZPT","ERRZPT","CALIB_PROCEDURE","NOISE","NOISE_RMS","ADULEVEL","ADULEVEL_RMS","NCOMBINED","TEXPOSED","EFECTIME","EXPTIME","FWHMG","FWHMG_RMS","FWHM_MIN","FWHM_MAX","FWHM_MEAN","MOFFATBETA_MEAN","ELLIPTICITY_MEAN","PIXSCALE","DATASUM","CHECKSUM","SINGLE_CATALOGUE_DATASUM","DUAL_CATALOGUE_DATASUM","DEPTH2FWHM5S","DEPTH3ARC5S","DEPTHARCSEC2","M50S","KS","M50G","KG","APER_COR_6_0","OBSERVATION_DATES"
2348,16,2243,"AEGIS002-v201912_J0520_swp",214.828485277,52.8487225,2856,22.448,0.0399999991,5,0.0175999999,0.00120000006,0.00100000005,0.00200000009,8,960.0,919.419983,1.0,1.68799996,0.0549999997,1.48976004,1.76277995,1.56573999,9.99991035,0.0367377996,0.2267,937726155,"Ah7XCg6UAg6UAg6U",2182382799,3780693403,22.3671856,22.4137573,23.4754219,21.5068569,6.27327156,20.8518486,4.58430862,-0.0317079015,20180819212632 20180820220212 20180820220940 20180819212425 20180819213100 20180820220731 20180819212849 20180820220428
2349,18,2243,"AEGIS002-v201912_J0540_swp",214.828485277,52.8487225,2856,22.5919991,0.0399999991,5,0.00980000012,0.000699999975,0.00100000005,0.00100000005,4,480.0,479.76001,1.0,1.11199999,0.0390000008,0.994822979,1.63296998,0.996999025,2.41255999,0.0309963003,0.2267,1197472900,"9CcAC9c49CcAA9c3",1162079461,786442709,23.6369648,23.1934738,24.2551384,22.5674648,6.09634161,21.8109112,3.51346612,-0.0657733008,20180706233111 20180706233734 20180706233526 20180706233318
2350,60,2243,"AEGIS002-v201912_iSDSS_swp",214.828485277,52.8487225,2856,25.2320004,0.0399999991,5,0.1171,0.00469999993,0.00899999961,0.0109999999,16,480.0,477.649994,1.0,0.760999978,0.0219999999,0.683650017,0.812438011,0.683650017,2.28523993,0.0252481997,0.2267,2179997931,"5KeZAJdY6JdYAJdY",1689291059,1298755213,23.9932899,23.1401463,24.2018108,22.8467922,13.2225666,22.1196995,5.21162605,-0.0620170012,20180516224117 20180516224328 20180516223325 20180516223551 20180516223813 20180516224024 20180516224244 20180516223242 20180516223508 20180516223719 20180516223941 20180516224200 20180516223158 20180516223409 20180516223635 20180516223857
2370,20,2406,"AEGIS003-v201912_J0560_swp",215.387923,53.1831655,2856,22.632,0.0399999991,5,0.0250000004,0.00120000006,0.00100000005,0.00400000019,4,480.0,476.940002,1.0,0.888000011,0.0160000008,0.829194009,0.886802971,0.840089023,4.13128996,0.00225433009,0.2267,2097011039,"67Lo84Kl64Kl64Kl",161959178,3564001204,22.8461037,22.2166882,23.2783546,21.9101944,6.65750217,21.0102863,3.97525382,-0.0430031009,20180621234735 20180621234526 20180621235154 20180621234943
2371,21,2406,"AEGIS003-v201912_J0570_swp",215.387923,53.1831655,2856,22.2280006,0.0399999991,5,0.0129000004,0.00079999998,0.00100000005,0.00100000005,4,480.0,475.829987,1.0,0.975000024,0.0329999998,0.884271026,1.49729002,0.904142976,2.47240996,0.0218809992,0.2267,3421986094,"bi6aeg6Rbg6Xbg6X",2106567906,953107089,23.0806999,22.5310631,23.5927296,22.0183563,6.77537107,21.2968292,3.76060128,-0.0651393011,20180804214410 20180804215149 20180804214934 20180804214619
2372,22,2406,"AEGIS003-v201912_J0580_swp",215.387923,53.1831655,2856,22.6599998,0.0399999991,5,0.0120999999,0.000899999985,0.00100000005,0.00100000005,4,480.0,479.109985,1.0,1.10000002,0.0270000007,0.995598018,1.17216003,1.00856996,2.75299001,0.0137721999,0.2267,1745643563,"IdmRIamRIamRIamR",2810972593,1318282367,23.4635372,23.0325756,24.0942402,22.4594059,6.39373112,21.7802181,3.70936131,-0.0616251007,20180714220837 20180714220609 20180714220401 20180714221052
2373,23,2406,"AEGIS003-v201912_J0590_swp",215.387923,53.1831655,2856,22.3910007,0.0399999991,5,0.0177999996,0.00100000005,0.0,0.00200000009,12,1440.0,1391.39001,1.0,1.43700004,0.061999999,1.26464999,1.67307997,1.39830995,4.45348978,0.0239496995,0.2267,1835399457,"6egE8bf96bfC6bf9",2466564335,3381055834,22.4207077,22.3444881,23.4061546,21.5383549,6.10081339,20.8408031,4.38503504,-0.0529437996,20180820225650 20181025192527 20181025193205 20180819222936 20180820225440 20180820230124 20181025192955 20180819222724 20180819223352 20180820225908 20181025192738 20180819223144
2374,24,2406,"AEGIS003-v201912_J0600_swp",215.387923,53.1831655,2856,22.5440006,0.0399999991,5,0.0129000004,0.000899999985,0.00100000005,0.00200000009,8,960.0,943.52002,1.0,1.28600001,0.0430000015,1.12644005,1.43172002,1.15468001,2.30786991,0.0198951997,0.2267,3525358324,"9OJNGMIN9MINGMIN",312250406,2361715352,23.1311378,22.847065,23.9087296,22.0205727,6.28076267,21.3677692,3.9328475,-0.0784042031,20190619000235 20190629223017 20190619000007 20190629222809 20190629223448 20190618235757 20190619000456 20190629223227
2267,20,2241,"AEGIS001-v201912_J0560_swp",214.282520625,52.5143375,2856,22.6389999,0.0399999991,5,0.0131000001,0.00079999998,0.00100000005,0.00200000009,8,960.0,953.119995,1.0,1.72000003,0.0469999984,1.55060995,1.75325,1.5553,2.62572002,0.0143764,0.2267,504733864,"AEhpCEfmAEfmAEfm",233623159,403102602,22.8860531,22.9253597,23.9870262,21.7891083,6.41098404,21.1188393,4.29781771,-0.0860524029,20180618215520 20180618223134 20180618215254 20180618222922 20180618223600 20180618215003 20180618215742 20180618223348
2268,17,2241,"AEGIS001-v201912_J0530_swp",214.282520625,52.5143375,2856,22.7859993,0.0399999991,5,0.00590000022,0.00039999999,0.00100000005,0.00100000005,12,1440.0,1381.03003,1.0,1.45000005,0.0460000001,1.27060997,1.56344998,1.38336003,1.92470002,0.0203565005,0.2267,79053112,"YAoWa8mWYAmWa7mW",2093886596,2997848261,24.0262985,23.9384079,25.0000744,22.7544823,7.708673,22.2655983,4.66669846,-0.115114003,20180615002255 20180519022540 20180519023203 20180522013753 20180615002008 20180519022956 20180522013530 20180615001738 20180615002524 20180519022748 20180522013323 20180522014045
2269,16,2241,"AEGIS001-v201912_J0520_swp",214.282520625,52.5143375,2856,22.4459991,0.0399999991,5,0.0172000006,0.000899999985,0.00100000005,0.00200000009,8,960.0,932.390015,1.0,1.51400006,0.0370000005,1.39723003,1.61565995,1.42883003,8.61223984,0.0398406014,0.2267,4023081453,"LgflNeZjLedjLeZj",4280279862,1426184162,22.4894943,22.436718,23.4983826,21.6295452,6.82109308,20.9374237,4.19550085,-0.0320392996,20180819210743 20180820212301 20180820212934 20180819210531 20180819211208 20180820212721 20180819210951 20180820212510
2270,15,2241,"AEGIS001-v201912_J0510_swp",214.282520625,52.5143375,2856,22.7059994,0.0399999991,5,0.00749999983,0.000500000024,0.00100000005,0.00100000005,8,960.0,890.950012,1.0,2.08800006,0.0700000003,1.86993003,2.36615992,1.87706006,2.29615998,0.0239253007,0.2267,2559688734,"6aF79UE76ZE76ZE7",2644117739,442024924,23.3544178,23.5978851,24.6595497,22.0284519,7.69139767,21.6275673,4.86149979,-0.166598007,20180716214220 20180712224625 20180716214007 20180712224417 20180716213750 20180716214449 20180712224159 20180712224836
2271,18,2241,"AEGIS001-v201912_J0540_swp",214.282520625,52.5143375,2856,22.6219997,0.0399999991,5,0.00980000012,0.000600000028,0.00100000005,0.00100000005,4,480.0,479.070007,1.0,1.37600005,0.0450000018,1.23369002,1.66970003,1.23767996,2.0970099,0.0238608997,0.2267,1281587898,"6oUi8oTi6oTi6oTi",3548365866,3958972752,23.4321804,23.2234726,24.2851391,22.2989063,6.26906824,21.5500507,4.24658489,-0.0864987001,20180706220641 20180706220433 20180706221100 20180706220848
2272,19,2241,"AEGIS001-v201912_J0550_swp",214.282520625,52.5143375,2856,22.625,0.0399999991,5,0.0110999998,0.00079999998,0.00100000005,0.00100000005,12,1440.0,1326.39001,1.0,1.29299998,0.0299999993,1.17121005,1.54911005,1.17946994,2.14406991,0.00544928014,0.2267,4002205716,"NalGQUl9NZlGNZl9",1383493711,2401232172,23.3522415,23.0912304,24.1528969,22.2491474,6.74974394,21.5870037,3.63870907,-0.0859953985,20180802220727 20180723214820 20180723215439 20180728213445 20180802220458 20180723215232 20180728213237 20180802220250 20180802220951 20180723215026 20180728213027 20180728213701
2273,2,2243,"AEGIS002-v201912_J0378_swp",214.828485277,52.8487225,2856,21.9449997,0.0399999991,5,0.00480000023,0.000300000014,0.00100000005,0.00100000005,8,960.0,938.450012,1.0,1.41799998,0.0189999994,1.29661,1.37901998,1.33298004,2.36607003,0.0254138,0.2267,2092336844,"4JI54G954GG54G95",3456860893,3370593689,23.449604,23.3214359,24.3831005,22.3787651,6.43965626,21.6653805,4.40437174,-0.0588775985,20180814215225 20180814220033 20180814220818 20180814215017 20180814215725 20180814220448 20180814215516 20180814220240
2274,6,2243,"AEGIS002-v201912_J0420_swp",214.828485277,52.8487225,2856,22.6819992,0.0399999991,5,0.0170000009,0.00120000006,0.00100000005,0.00200000009,4,480.0,479.079987,1.0,1.00300002,0.0120000001,0.920530975,0.972903013,0.924281001,2.47262001,0.00191273994,0.2267,290417762,"cWGAeWF8cWFAcWF7",1252922375,1294782843,23.211134,22.6854153,23.7470818,22.202879,6.58701611,21.3589287,4.1009016,-0.0475992002,20180622003954 20180622003747 20180622003538 20180622004201
2275,1,2243,"AEGIS002-v201912_uJAVA_swp",214.828485277,52.8487225,2856,22.3299999,0.0399999991,5,0.00730000017,0.000699999975,0.00100000005,0.00100000005,8,960.0,912.700012,1.0,1.55599999,0.023,1.41618001,1.46583998,1.41808999,2.00695992,0.0273311995,0.2267,1373088129,"OAXAQ5W5OAWAO5W5",4057266117,3565089463,23.3122005,23.2512302,24.3128967,22.0695438,6.61619186,21.4685593,4.45534325,-0.0827896968,20190618215411 20190629000638 20190618215205 20190629000333 20190629001225 20190618214952 20190618215624 20190629001010
2276,5,2243,"AEGIS002-v201912_J0410_swp",214.828485277,52.8487225,2856,22.684,0.0399999991,5,0.0125000002,0.00079999998,0.00100000005,0.00100000005,12,1440.0,1267.81995,1.0,1.34399998,0.0379999988,1.20897996,1.73548996,1.23504996,2.13233995,0.0079340199,0.2267,4072319387,"Oq8hOn6fOn6fOn6f",659332260,3861816823,23.2322807,23.0212631,24.0829296,22.0660019,6.11055613,21.3756523,4.76706219,-0.0727925971,20180801220956 20180728214514 20180728215155 20180730222712 20180801220748 20180728214948 20180730222503 20180801220536 20180801221237 20180728214741 20180730222253 20180730222923
2277,7,2243,"AEGIS002-v201912_J0430_swp",214.828485277,52.8487225,2856,22.6879997,0.0399999991,5,0.00939999986,0.000600000028,0.00100000005,0.00100000005,4,480.0,477.799988,1.0,1.14999998,0.0399999991,1.02783,1.72306001,1.03332996,2.2704401,0.0343444012,0.2267,3854624095,"k56ak33Xk33ak33W",2099316254,616599477,23.7393494,23.3347187,24.3963833,22.6479492,5.39457703,21.8857899,4.18350506,-0.057738699,20180803223837 20180803223601 20180803224259 20180803224051
2278,4,2243,"AEGIS002-v201912_J0400_swp",214.828485277,52.8487225,2856,22.4610004,0.0399999991,5,0.00730000017,0.000500000024,0.00100000005,0.00100000005,4,480.0,476.929993,1.0,1.35000002,0.0280000009,1.21144998,1.60383999,1.22502005,2.22652006,0.0344441012,0.2267,1152571234,"3A78AA754A75AA75",959775853,1762838457,23.6021023,23.3822308,24.4438972,22.5126114,5.63555002,21.7706566,4.48419905,-0.0662913024,20180706231319 20180706231949 20180706231741 20180706231527
2289,35,2243,"AEGIS002-v201912_J0710_swp",214.828485277,52.8487225,2856,22.4220009,0.0399999991,5,0.0119000003,0.000699999975,0.00100000005,0.00200000009,4,480.0,476.549988,1.0,0.913999975,0.0399999991,0.823291004,1.26381004,0.875373006,3.00934005,0.0184298009,0.2267,1491733718,"oWAPoV7MoVAMoV7M",2402606838,1843624845,23.3974171,22.8126717,23.8743362,22.4731884,6.21095705,21.797142,3.87323165,-0.0646281987,20180804212122 20180804211323 20180804211742 20180804211532
2290,48,2243,"AEGIS002-v201912_J0840_swp",214.828485277,52.8487225,2856,22.1819992,0.0399999991,5,0.0263999999,0.00150000001,0.00300000003,0.00300000003,8,960.0,949.830017,1.0,1.01600003,0.023,0.908044994,1.23555005,0.918012977,2.57913995,0.0550361015,0.2267,3543365523,"ZqiffofeZofefofe",1802334579,2298350179,22.2406349,21.7075291,22.7691936,21.2169933,6.88057041,20.5250759,3.85725856,-0.0744467005,20180922201144 20180922201809 20180922200914 20180922201604 20180922202255 20180922200708 20180922201349 20180922202050
2291,47,2243,"AEGIS002-v201912_J0830_swp",214.828485277,52.8487225,2856,22.1289997,0.0399999991,5,0.0227000006,0.0013,-0.00200000009,0.00300000003,8,960.0,938.150024,1.0,0.906000018,0.0270000007,0.809629977,1.10707998,0.816977024,2.92477012,0.0427088998,0.2267,3987199082,"9djiAdjh4djh9djh",2827481942,2337730081,22.478178,21.8184738,22.8801384,21.4880276,6.22587347,20.7102356,3.70435452,-0.0725125968,20180922200437 20180922194652 20180922195437 20180922200232 20180922195232 20180922195950 20180922194857 20180922195744
2292,46,2243,"AEGIS002-v201912_J0820_swp",214.828485277,52.8487225,2856,22.0119991,0.0399999991,5,0.0153000001,0.00100000005,0.00100000005,0.00200000009,8,960.0,941.049988,1.0,0.922999978,0.0309999995,0.854858994,1.33819997,0.969623029,5.43583012,0.0206199009,0.2267,784109435,"k7OGn5O9k5OGk5O9",2703781274,1103266662,22.6035309,22.1298103,23.1914749,21.8487167,6.62549829,21.1100121,3.27348781,-0.0564789996,20180919210841 20180919211551 20180919210609 20180919211347 20180919212020 20180919210405 20180919211046 20180919211815
2293,33,2243,"AEGIS002-v201912_J0690_swp",214.828485277,52.8487225,2856,22.684,0.0399999991,5,0.0170000009,0.00120000006,0.00100000005,0.00200000009,12,1440.0,1314.42004,1.0,1.25699997,0.0829999968,1.01952004,1.65857995,1.11951995,2.38253999,0.0146596003,0.2267,2166885189,"MhBAPZBAMfBAMZBA",2001207918,3719043698,23.005064,22.6874161,23.7490807,21.8807278,6.12710571,21.2743702,4.09104776,-0.0813746974,20180801223901 20190714220509 20180725214854 20180725215634 20180801223655 20190714220241 20180725215414 20180801223448 20190714220010 20190714220728 20180725215134 20180801223234
2294,26,2243,"AEGIS002-v201912_J0620_swp",214.828485277,52.8487225,2856,22.6779995,0.0399999991,5,0.0156999994,0.00109999999,0.00100000005,0.00200000009,8,960.0,954.059998,1.0,1.25600004,0.0799999982,1.05721998,1.80230999,1.12145996,2.48187995,0.0117493998,0.2267,849725045,"o87Fr85Co85Co85C",937393297,177110670,23.0835571,22.7677898,23.8294544,21.97118,6.16955376,21.3147774,3.93041658,-0.0746866986,20180725213813 20180801221511 20180801222134 20180725213536 20180725214457 20180801221927 20180725214029 20180801221721
2295,27,2243,"AEGIS002-v201912_J0630_swp",214.828485277,52.8487225,2856,22.7709999,0.0399999991,5,0.0183000006,0.00120000006,0.00100000005,0.00200000009,4,480.0,478.799988,1.0,1.03699994,0.0270000007,0.951555014,1.13805997,1.00969005,5.04330015,0.0547696017,0.2267,2167774825,"M455M135M135M135",2308270622,1757496243,23.1241684,22.6944103,23.7560768,22.3052177,6.64734459,21.5517807,3.46759987,-0.0507607982,20180622011816 20180622011609 20180622010404 20180622010156
2296,24,2243,"AEGIS002-v201912_J0600_swp",214.828485277,52.8487225,2856,22.5569992,0.0399999991,5,0.0122999996,0.00079999998,0.00100000005,0.00200000009,8,960.0,949.51001,1.0,1.15699995,0.0199999996,1.04244995,1.18745995,1.04694998,2.15531993,0.0213469993,0.2267,2250316101,"L9JJN6JHL6JHL6JH",3725014405,376648608,23.3021889,22.9117756,23.9734402,22.2088833,6.72554684,21.4706917,3.61062145,-0.0817776024,20190618222130 20190629004735 20190618221919 20190629004421 20190629005233 20190618221713 20190618222337 20190629004959
2297,23,2243,"AEGIS002-v201912_J0590_swp",214.828485277,52.8487225,2856,22.4389992,0.0399999991,5,0.0187999997,0.00120000006,0.00100000005,0.00200000009,8,960.0,923.320007,1.0,1.83399999,0.061999999,1.61181998,1.93510997,1.73202002,9.99975014,0.0261752997,0.2267,2425521047,"gc1Jja1Jga1Jga1J",1183448633,1516591781,22.1769905,22.3331432,23.3948097,21.3246517,6.4426837,20.7066612,4.78736877,-0.0383506007,20180820222002 20180819213322 20180819213956 20180820221752 20180819213743 20180820221543 20180819213532 20180820221323
2298,22,2243,"AEGIS002-v201912_J0580_swp",214.828485277,52.8487225,2856,22.5429993,0.0399999991,5,0.0120000001,0.000699999975,0.00100000005,0.00100000005,4,480.0,478.5,1.0,1.30200005,0.0480000004,1.15237999,1.53934002,1.17395997,2.32610011,0.0102228001,0.2267,2646760220,"fadPgUaMfaaMfUaM",3045821536,3373448295,23.1906796,22.9245853,23.9862499,22.0584412,5.3772831,21.4643116,3.70032859,-0.0792876035,20180713222624 20180713222400 20180713222138 20180713222843
2299,25,2243,"AEGIS002-v201912_J0610_swp",214.828485277,52.8487225,2856,22.7010002,0.0399999991,5,0.0124000004,0.00079999998,0.00100000005,0.00100000005,4,480.0,478.51001,1.0,1.10699999,0.0680000037,0.965617001,1.73604,0.975871027,2.48621011,0.0206016991,0.2267,3351407375,"9gOVAdNT3dNT9dNT",835836785,3922883894,23.513731,23.0469837,24.1086502,22.4359589,5.84467793,21.7542572,4.09596586,-0.0694554001,20180706234202 20180706233955 20180706234620 20180706234413
2300,28,2243,"AEGIS002-v201912_J0640_swp",214.828485277,52.8487225,2856,22.4769993,0.0399999991,5,0.00999999978,0.000600000028,0.00100000005,0.00100000005,9,1080.0,1015.0,1.0,1.06500006,0.0309999995,0.957184017,1.49313998,0.981328011,2.34791994,0.0102513004,0.2267,4001784947,"nlcdolZZnlbdnlZZ",2617751228,533245871,23.517231,23.0565376,24.1182041,22.453022,7.38968182,21.7832966,3.69998956,-0.0773248971,20180804230227 20180804210113 20180804210845 20180804230020 20180804210630 20180804225812 20180804230450 20180804210355 20180804211056
2301,51,2243,"AEGIS002-v201912_J0870_swp",214.828485277,52.8487225,2856,22.1420002,0.0399999991,5,0.0168999992,0.00109999999,0.00100000005,0.00200000009,16,1920.0,1855.79004,1.0,1.26999998,0.0689999983,1.09265006,1.70633996,1.21662998,3.20825005,0.00703517022,0.2267,36395864,"7YlhBWle9WleAWle",1304135219,82004055,22.3791542,22.1518211,23.2134876,21.4196606,5.77528191,20.7984886,3.91489649,-0.076542601,20181004200501 20180928205900 20180928210602 20180928211227 20181004195630 20181004200249 20180928205653 20180928210338 20180928211021 20181004195419 20181004200044 20181004200706 20180928210109 20180928210808 20181004195213 20181004195835
2302,50,2243,"AEGIS002-v201912_J0860_swp",214.828485277,52.8487225,2856,22.4249992,0.0399999991,5,0.0113000004,0.000699999975,0.00100000005,0.00200000009,12,1440.0,1428.72998,1.0,1.09599996,0.0599999987,0.942489028,1.35156,0.96874398,3.3598001,0.0329645984,0.2267,4060270241,"kfgJkefJkefJkefJ",1485047598,4264222037,23.3465481,22.8718414,23.9335079,22.3722057,6.82437229,21.8082714,4.13955927,-0.0772425011,20180502013125 20180515230651 20180515231424 20180516231314 20180502012912 20180502013619 20180515231125 20180516231050 20180502013352 20180515230904 20180516230833 20180516231539
2314,31,2241,"AEGIS001-v201912_J0670_swp",214.282520625,52.5143375,2856,22.8560009,0.0399999991,5,0.0055999998,0.00039999999,0.00100000005,0.00100000005,20,2400.0,2184.92993,1.0,1.60300004,0.0430000015,1.41426003,1.67694998,1.49813998,2.23825002,0.0194530003,0.2267,2145504493,"YAF7b8E7ZAE7a7E7",3319422775,668538608,24.0664158,24.0650673,25.1267338,22.78685,6.93801785,22.3727665,5.47097588,-0.136282995,20180615004359 20190615231404 20180519024309 20190628232125 20180519024959 20190628232903 20180522015808 20180615004135 20190615231152 20190615231859 20180519024725 20190628232624 20180522015600 20180615003908 20180615004721 20190615231647 20180519024518 20190628232357 20180522015349 20180522020131
2315,40,2241,"AEGIS001-v201912_J0760_swp",214.282520625,52.5143375,2856,22.309,0.0399999991,5,0.0187999997,0.00100000005,0.00100000005,0.00300000003,9,1080.0,1067.19995,1.0,1.25899994,0.0430000015,1.11837995,1.55402005,1.13432002,2.29961991,0.0159459002,0.2267,413854978,"YrMEboL9ZoLEaoL9",1633549204,1344117421,22.5065327,22.2031441,23.2648087,21.3907185,6.33000755,20.7547359,3.74389148,-0.076113902,20180726221305 20180723221837 20180726221055 20180726221735 20180723221630 20180726220711 20180726221513 20180723221422 20180723222049
2316,42,2241,"AEGIS001-v201912_J0780_swp",214.282520625,52.5143375,2856,22.5440006,0.0399999991,5,0.0197999999,0.0013,0.0,0.00200000009,8,960.0,930.919983,1.0,1.51400006,0.232999995,1.02590001,2.22783995,1.18913996,2.61546993,0.00789966993,0.2267,2016890721,"96DhB4Bg94BgA4Bg",2457930440,4190774643,22.6340218,22.381876,23.4435406,21.4273052,6.16910887,20.9019279,4.33916712,-0.0758839995,20180803220223 20180803220854 20180813225532 20180803220643 20180813225209 20180803220435 20180813224356 20180813225922
2317,38,2241,"AEGIS001-v201912_J0740_swp",214.282520625,52.5143375,2856,22.7520008,0.0399999991,5,0.0104999999,0.000699999975,0.0,0.00100000005,12,1440.0,1415.10999,1.0,1.89100003,0.0710000023,1.68945003,2.07129002,1.82869995,2.77499008,0.0298506003,0.2267,3863309526,"b1Dfe1Dfb1Dfb1Df",2418217982,931002444,23.0634365,23.2785645,24.3402309,21.8777752,6.35617542,21.4796295,4.80111647,-0.148778006,20180522020608 20180615005007 20180615010057 20180519025428 20180522020351 20180522021030 20180615005551 20180519025221 20180519025917 20180522020820 20180615005247 20180519025640
2318,39,2241,"AEGIS001-v201912_J0750_swp",214.282520625,52.5143375,2856,22.6210003,0.0399999991,5,0.0156999994,0.00120000006,0.00100000005,0.00200000009,4,480.0,479.179993,1.0,1.03400004,0.0810000002,0.897185981,1.61570001,0.911503971,2.83756995,0.0149378004,0.2267,2606344656,"QSagTPVgQPagQPUg",3626838492,934684358,23.2516212,22.7107887,23.7724552,22.1896191,6.26294518,21.5831127,4.40762329,-0.0681592971,20180706223512 20180706223303 20180706223048 20180706223724
2319,36,2241,"AEGIS001-v201912_J0720_swp",214.282520625,52.5143375,2856,22.6410007,0.0399999991,5,0.0111999996,0.00079999998,0.0,0.00200000009,8,960.0,888.900024,1.0,1.56099999,0.115999997,1.33428001,2.05510998,1.35896003,2.19272995,0.0196975991,0.2267,617167944,"RJh6RGf4RGf4RGf4",1079937700,1979902785,23.2047043,23.0974941,24.1591587,22.0073738,5.79734802,21.4588242,5.05817652,-0.113718003,20180716223647 20180712231729 20180716223437 20180716224123 20180712231519 20180712232154 20180716223901 20180712231943
2320,37,2241,"AEGIS001-v201912_J0730_swp",214.282520625,52.5143375,2856,22.4960003,0.0399999991,5,0.0233999994,0.00150000001,0.00100000005,0.00300000003,12,1440.0,1315.88,1.0,1.52900004,0.0759999976,1.29844999,1.76563001,1.46996999,3.36531997,0.0283899996,0.2267,2206862088,"blHdckGabkGabkGa",1587997293,257955726,22.1744556,22.1524982,23.2141647,21.1351643,7.92402744,20.5577545,4.02231455,-0.0889685005,20180820214135 20180820214819 20181021190925 20181024191004 20180820214605 20181021190718 20181024190758 20181024191416 20180820214352 20181021190500 20181021191132 20181024191209
2321,41,2241,"AEGIS001-v201912_J0770_swp",214.282520625,52.5143375,2856,22.4430008,0.0399999991,5,0.0206000004,0.0013,0.0,0.00200000009,4,480.0,477.290009,1.0,1.72599995,0.0309999995,1.57648003,1.77205002,1.60879004,3.05928993,0.0141121,0.2267,493079863,"1Zjg2Yjf1Yjf1Yjf",1176184255,2805889674,22.16185,22.2378712,23.2995358,21.0843277,6.13177443,20.5495014,4.1743927,-0.0920045003,20180618230848 20180618230623 20180618231347 20180618231113
2322,12,2243,"AEGIS002-v201912_J0480_swp",214.828485277,52.8487225,2856,22.7940006,0.0399999991,5,0.0187999997,0.00100000005,0.00100000005,0.00200000009,12,1440.0,1315.53003,1.0,1.329,0.0430000015,1.18181002,1.73860002,1.21561003,2.21510005,0.0108439,0.2267,1269540046,"6A6379526A526752",686750478,2136745973,22.9163857,22.6881428,23.7498093,21.8137016,7.18234873,21.1182003,4.59648752,-0.0696164966,20180728215414 20180728220059 20180730223558 20180801224341 20180728215850 20180730223352 20180801224131 20180801224753 20180728215620 20180730223146 20180730223804 20180801224547
2323,8,2243,"AEGIS002-v201912_J0440_swp",214.828485277,52.8487225,2856,22.7660007,0.0399999991,5,0.00949999969,0.000500000024,0.00100000005,0.00100000005,8,960.0,823.289978,1.0,1.62,0.0769999996,1.41779995,1.93726003,1.43431997,2.37766004,0.0235371999,0.2267,2470963051,"ZoPlcoPiZoPiboPi",2095856453,3233366816,23.4498425,23.4012299,24.4628944,22.2141991,6.03443527,21.6412544,4.76044989,-0.0845858976,20180713213148 20190714212917 20190714213742 20180713211930 20180713213637 20190714213527 20180713213416 20190714213301
2324,11,2243,"AEGIS002-v201912_J0470_swp",214.828485277,52.8487225,2856,22.7320004,0.0399999991,5,0.00899999961,0.000500000024,0.00100000005,0.00100000005,4,480.0,479.309998,1.0,1.273,0.0270000007,1.10288,1.65307999,1.16638994,2.1447401,0.0317905992,0.2267,1857248314,"hUH3hU90hUE0hU90",2371650967,4227126856,23.6990509,23.4259319,24.4875984,22.5877018,6.58900738,21.9226875,3.82383442,-0.0764760971,20180706232631 20180706232423 20180706232208 20180706232847
2325,10,2243,"AEGIS002-v201912_J0460_swp",214.828485277,52.8487225,2856,22.9599991,0.0399999991,5,0.00760000013,0.000500000024,0.00100000005,0.00100000005,12,1440.0,1165.96997,1.0,1.45500004,0.0160000008,1.33097005,1.44555998,1.35467005,2.27956009,0.00869673025,0.2267,3293419634,"fKAgfK1gfK8gfK8g",294161976,1270299778,23.9481487,23.8375034,24.8991699,22.8142014,7.07296324,22.2770386,4.57504463,-0.0898557976,20190618220955 20190629002848 20190629003912 20180610223250 20190618220750 20190618221434 20190629003608 20180610222852 20180610223710 20190618221226 20190629003109 20180610223459
2326,9,2243,"AEGIS002-v201912_J0450_swp",214.828485277,52.8487225,2856,22.4990005,0.0399999991,5,0.0194000006,0.00120000006,0.0,0.00200000009,8,960.0,905.669983,1.0,1.60899997,0.0549999997,1.44612002,1.69506001,1.50744998,9.99392986,0.0324587002,0.2267,2128358077,"YF28Y918YE18Y918",2709090116,1090351446,22.3536549,22.3590336,23.4207001,21.5215645,6.66947746,20.9010773,4.86074018,-0.0272688009,20180819211931 20180820215441 20180819211704 20180820215232 20180820215948 20180819211452 20180819212146 20180820215724
2407,60,2406,"AEGIS003-v201912_iSDSS_swp",215.387923,53.1831655,2856,25.2450008,0.0399999991,5,0.103799999,0.00380000006,0.00999999978,0.00899999961,32,960.0,732.580017,1.0,1.29100001,0.115999997,0.937295973,1.70054996,1.08916998,2.54400992,0.059927199,0.2267,2002007731,"lQZFoOXDlOXDlOXD",3135401490,2119768251,23.6315346,23.2840443,24.3457108,22.400938,10.3770437,21.8524017,5.85088825,-0.0872291997,20190805225208 20180515235938 20180516000149 20190805225418 20190805224410 20180515235123 20190805224631 20180515235353 20190805224853 20180515235619 20190805225103 20180515235830 20180516000106 20190805225335 20190805224327 20180515235039 20190805224548 20180515235310 20190805224758 20180515235520 20190805225019 20180515235746 20180516000022 20190805225251 20190805224244 20180515234955 20190805224454 20180515235206 20190805224715 20180515235437 20190805224936 20180515235702
